,count,mean,std,min,1%,5%,50%,95%,99%,max,missing_count,missing_ratio,zero_ratio,n_unique,iqr
lip_compression_frequency__mean,180000.0,0.22681733856363248,0.275724802353214,0.0,0.0,0.0,0.080434998198048,0.7225749874780786,1.0911462309352378,1.3140144644527048,0,0.0,0.18622222222222223,123214,
lip_compression_frequency__min,180000.0,0.10183470986202556,0.23781419984582877,0.0,0.0,0.0,0.0,0.7,1.03333333,1.2656870781188991,0,0.0,0.6841055555555555,3286,
lip_compression_frequency__range,180000.0,0.2511275548613346,0.34601503276291007,0.0,0.0,0.0,0.1666666699999999,1.0,1.0,1.0,0,0.0,0.28010555555555555,5606,
lip_compression_frequency__slope,180000.0,0.00019909875638168893,0.007934451874388024,-0.0528722500702457,-0.027838859189763875,-0.008098775660631444,0.0,0.009896691696243043,0.03137350446607514,0.0562978530022765,0,0.0,0.22712222222222223,134202,
lip_compression_frequency__std,180000.0,0.07010961434697799,0.10194594266026885,0.0,0.0,0.0,0.0456026838730943,0.2965812564034149,0.3050685841406826,0.3227846992211972,0,0.0,0.22687222222222223,130403,
mean_head_velocity__max,180000.0,0.20007217955808057,0.15952111825174822,0.0233626458417827,0.03697446529644548,0.053322386306961206,0.11826679,0.5455433456642397,0.557107282533857,0.557107282533857,0,0.0,0.0,34709,
mean_head_velocity__mean,180000.0,0.11760025743145414,0.07668733929754441,0.016494858526037,0.018501415071611564,0.019764812488834688,0.10801114405389785,0.25347063610376713,0.26407602599598023,0.2857279285206196,0,0.0,0.0,176087,
mean_head_velocity__min,180000.0,0.04897758289590178,0.05013373779977603,0.0,0.0,0.0,0.0392369470458053,0.14898760112918347,0.20126002539860133,0.25464628,0,0.0,0.3172888888888889,33052,
mean_head_velocity__range,180000.0,0.15105524834389564,0.17781048215685874,0.0,0.0,0.00486021485358313,0.0644623344719737,0.5365291481395192,0.557107282533857,0.557107282533857,0,0.0,0.02585,66167,
mean_head_velocity__slope,180000.0,2.303398111499701e-05,0.0038244664833713233,-0.0186768333411451,-0.013455983144717142,-0.00651942163039477,3.8005054698089257e-07,0.006312352936035337,0.011797422698761805,0.0165254529999166,0,0.0,0.0,174389,
mean_head_velocity__std,180000.0,0.03228945791253238,0.03582215877792149,0.0003247774957554,0.0008367953727239,0.0017391078972897051,0.0168042543367177,0.10693745073760474,0.1149772424936567,0.1233047205591095,0,0.0,0.0,176155,
micro_motion_energy__max,180000.0,89.01290559717334,98.62448766130233,0.0072621671790049,0.02882609,0.10472939,84.86185662317429,273.81254472,567.75050388,645.603596,0,0.0,0.0,13212,
micro_motion_energy__mean,180000.0,9.944172327490735,7.734848359092296,0.0025712107118906,0.007181276940024938,0.021919213028997075,13.401837367713739,19.16784265096948,22.987822776448624,45.17783839280956,0,0.0,0.0,175502,
micro_motion_energy__min,180000.0,0.003663491032174204,0.00849882605033698,0.0,0.0,0.0,4.329e-05,0.01695271,0.04339004,0.1072075400172194,0,0.0,0.5,12997,
micro_motion_energy__range,180000.0,89.00916983829259,98.62500347250301,0.0025077333013743,0.025062217413310103,0.09675154200000001,84.86185662317429,273.80870478,567.7401690558,645.601617389908,0,0.0,0.0,56552,
micro_motion_energy__slope,180000.0,0.029638690795435338,3.6922787431637167,-29.91909484629348,-12.941143601948927,-2.4568054918977604,0.0001140423950985,2.936188013939418,14.365593098196966,30.26440553592722,0,0.0,0.0,174469,
micro_motion_energy__std,180000.0,18.955942430507644,19.073995657720474,0.0016824009254194,0.006199314893650261,0.022029088817954554,19.186088140355892,54.18794369634122,98.80430912563277,146.12329355733684,0,0.0,0.0,175544,
motion_energy_floor_score__max,180000.0,0.9205688025022598,0.1261050982177082,0.385810935854919,0.48933333,0.62133333,0.99333333,1.0,1.0,1.0,0,0.0,0.0,11663,
motion_energy_floor_score__mean,180000.0,0.7768055809067119,0.14890880360196354,0.3298048713915042,0.4230102789910603,0.5565138343997577,0.7706049881575574,0.9833014760767189,0.9961390741188135,0.9999743094324804,0,0.0,0.0,174161,
motion_energy_floor_score__min,180000.0,0.584158517247152,0.2921470443377083,0.094765816842812,0.094765816842812,0.1425683507473354,0.7199350420404576,0.97333333,0.99333333,0.996735732626026,0,0.0,0.0,13028,
motion_energy_floor_score__range,180000.0,0.3363608350131948,0.3257754050786381,0.0,0.0,0.0053333399999999,0.20066667,0.8574316492526646,0.905234183157188,0.905234183157188,0,0.0,0.03566111111111111,22893,
motion_energy_floor_score__slope,180000.0,9.496012391903825e-05,0.013040150265189922,-0.0560485037794972,-0.04144855316594853,-0.02168646600163049,1.2669051846529323e-05,0.022162028581054375,0.0465738324000331,0.063360319313727,0,0.0,0.003338888888888889,173788,
motion_energy_floor_score__std,180000.0,0.07435136291326686,0.06513697356235618,0.0,2.233624235287684e-16,0.002720094635696015,0.0504653330258951,0.1720686382089684,0.180495461530308,0.1876318119151508,0,0.0,0.003338888888888889,175160,
near_zero_au_activation_ratio__max,180000.0,0.9906064618710603,0.015154708342459713,0.88963211,0.93979933,0.95852843,1.0,1.0,1.0,1.0,0,0.0,0.0,2858,
near_zero_au_activation_ratio__mean,180000.0,0.9719697845696885,0.01675284992750084,0.8715508929457391,0.9244222191573309,0.9446885639536046,0.9673938915272452,0.9974319993887035,1.0,1.0,0,0.0,0.0,165537,
near_zero_au_activation_ratio__min,180000.0,0.9300987390245062,0.04742427725076706,0.8459150234766383,0.8459150234766383,0.8459150234766383,0.93564041,0.99665552,1.0,1.0,0,0.0,0.0,4477,
near_zero_au_activation_ratio__range,180000.0,0.06051773152913133,0.053208282874624174,0.0,0.0,0.0,0.05351170499999995,0.1540849765233617,0.1540849765233617,0.1540849765233617,0,0.0,0.10999444444444445,7047,
near_zero_au_activation_ratio__slope,180000.0,0.0001200093976533388,0.002289032903256537,-0.0101071631822119,-0.006847488894283901,-0.0032956501788758245,2.9863839499782936e-24,0.003876527546716023,0.008857424045697749,0.0162974325822891,0,0.0,0.031794444444444445,168734,
near_zero_au_activation_ratio__std,180000.0,0.014347949391667843,0.011603928226040278,0.0,0.0,3.3469303934480217e-16,0.014647441914797,0.030741957046301855,0.03197912934245778,0.0338584813323677,0,0.0,0.031627777777777775,168209,
nod_onset_latency__max,180000.0,3.232587362884158,1.6077579797297334,0.0,0.0,0.0,3.098705082161647,5.277467326341983,6.127587995925917,6.127587995925917,0,0.0,0.10146666666666666,2350,
nod_onset_latency__mean,180000.0,1.839305767028645,0.7451033973583511,0.0,0.0,0.0,2.0315624947708653,2.6478606879978317,2.662356110000001,2.662356110000001,0,0.0,0.10829444444444444,113683,
nod_onset_latency__min,180000.0,0.8724019201927921,1.1216159974017235,0.0,0.0,0.0,0.0,2.64526863,2.66235611,2.66235611,0,0.0,0.56415,2770,
nod_onset_latency__range,180000.0,2.360076982806506,2.3092688584787617,0.0,0.0,0.0,3.0416469971616467,5.277467326341983,6.127587995925917,6.127587995925917,0,0.0,0.3159888888888889,6064,
nod_onset_latency__slope,180000.0,0.0024092018508661103,0.02173910343044343,-0.0539219367430895,-0.0280366564342111,-0.0089089748957771,0.0,0.012125503307575412,0.10654783875267153,0.3062299277199706,0,0.0,0.1988611111111111,138740,
nod_onset_latency__std,180000.0,0.5282586872435505,0.513806980812162,0.0,0.0,0.0,0.7200943404795082,1.1385279801026074,1.2003516473809126,1.2907457172994188,0,0.0,0.1971,120456,
overall_au_variance__max,180000.0,0.39752060405728057,0.47051323309170345,0.0012910077183015,0.001770008544181634,0.00285759,0.1998328112190437,1.0,1.0,5.523554572564033,0,0.0,0.0,38969,
overall_au_variance__mean,180000.0,0.10519546658594459,0.127157744091566,0.0006882674577335,0.001267914010780357,0.00189063179485689,0.040064439139952154,0.32997143596690537,0.3548238001220392,0.3857730997245501,0,0.0,0.0,175656,
overall_au_variance__min,180000.0,0.0020593789788641813,0.003111216333728009,0.0,0.0,0.0,0.000238075,0.00844968,0.01506486,0.0193616406724281,0,0.0,0.5,37900,
overall_au_variance__range,180000.0,0.39463001152879784,0.4647258218980006,0.0,0.0,0.0,0.1964020293220778,1.0,1.0,4.693778706851582,0,0.0,0.09815,60329,
overall_au_variance__slope,180000.0,1.8653021564301372e-05,0.0007688428782311654,-0.0047043124791876,-0.0023155657460286,-0.0009625796464219348,1.141928898068002e-05,0.001073319621579515,0.003048212113644353,0.0047310015567169,0,0.0,0.0,174450,
overall_au_variance__std,180000.0,0.13021579800796898,0.15869797140864078,2.2785353849371448e-05,4.878239781105629e-05,0.000118267554793895,0.05557308818960735,0.38447969980529484,0.3980273087832048,0.4178916908450762,0,0.0,0.0,175668,
patient_id,180000.0,90000.5,51961.668564433145,1.0,1800.99,9000.95,90000.5,171000.05,178200.01,180000.0,0,0.0,0.0,180000,
pause_duration_mean__max,180000.0,23.918983940879603,52.07270867731482,0.0,0.0,0.0,1.0,151.57478452,151.57478452,172.39587867,0,0.0,0.1704277777777778,1393,
pause_duration_mean__mean,180000.0,22.249633640946136,50.40416327002914,0.0,0.0,0.0,0.881578947368421,151.56938028000005,151.57478452000004,163.03433683653424,0,0.0,0.17921666666666666,68868,
pause_duration_mean__min,180000.0,21.67166150818036,50.467235184765244,0.0,0.0,0.0,0.0,151.56938028,151.57478452,151.57478452,0,0.0,0.6813,863,
pause_duration_mean__range,180000.0,2.2385605096142402,13.910672659064973,0.0,0.0,0.0,1.0,1.0,117.09458526,151.56938028,0,0.0,0.3499333333333333,2331,
pause_duration_mean__slope,180000.0,0.012790909349763218,0.20530506660501197,-0.1442125737300464,-0.08454889648844334,-0.0019177729586295942,0.0,0.015848804463432634,0.15887941985032675,4.416020188267246,0,0.0,0.25719444444444445,128193,
pause_duration_mean__std,180000.0,0.351454522341797,2.608987389264001,0.0,0.0,0.0,0.2551740425070672,0.4717128879896405,0.4923775149244728,59.16553377844716,0,0.0,0.25595555555555555,85000,
posture_rigidity_index__max,180000.0,1.2221260032594947,0.33261526195273616,0.7330067843359581,0.82098811,0.900063689706409,1.0001149323476313,1.773701676287434,1.7829259051179909,1.7829259051179909,0,0.0,0.0,30142,
posture_rigidity_index__mean,180000.0,1.0899762632892105,0.21484998342750591,0.7200642235388766,0.7815957719611268,0.8667212446543798,0.9830387556766793,1.3993628265040388,1.4131413086055176,1.4247323308949345,0,0.0,0.0,176236,
posture_rigidity_index__min,180000.0,0.9735708622738461,0.13103899959195298,0.60929365,0.73298175,0.7933951566799564,0.97453128,1.187009304150379,1.2123346881305368,1.253819243198785,0,0.0,0.0,29332,
posture_rigidity_index__range,180000.0,0.24850078202433987,0.24376321741056775,0.0,0.0,0.0,0.2008369847201201,0.7027206667760215,0.7205657210425296,0.7297899498730864,0,0.0,0.07102777777777777,60733,
posture_rigidity_index__slope,180000.0,-9.314838124773054e-05,0.010551577910105777,-0.0874775211759448,-0.03672862153604298,-0.011543357554013974,-6.201308535230441e-06,0.01080086879201774,0.03740664575645324,0.0836894316972461,0,0.0,0.0,174421,
posture_rigidity_index__std,180000.0,0.04887247560261593,0.04357244169487634,7.050766719858079e-06,2.610678881879314e-05,0.00010888584377879003,0.048792366185171354,0.12455147271320298,0.1296008402780161,0.1400556466530341,0,0.0,0.0,176236,
reaction_time_instability_index__max,180000.0,5.396794587756108,17.926789836395628,0.0,0.0,0.0,1.0,80.03423068,80.03423068,80.03423068,0,0.0,0.27766111111111114,1524,
reaction_time_instability_index__mean,180000.0,5.027623004487171,17.431075259426866,0.0,0.0,0.0,0.7459152573543086,80.03423067999995,80.03423068,80.03423068000002,0,0.0,0.28054444444444443,88610,
reaction_time_instability_index__min,180000.0,4.717436245879298,17.45197057539946,0.0,0.0,0.0,0.0,80.03423068,80.03423068,80.03423068,0,0.0,0.7833111111111111,1000,
reaction_time_instability_index__range,180000.0,0.6792726050723568,4.568087767737412,0.0,0.0,0.0,0.0026524575689526,1.0,1.20404119,80.03423068,0,0.0,0.36972222222222223,2541,
reaction_time_instability_index__slope,180000.0,0.0147522993098739,0.2043214803572341,-0.1014090289077401,-0.06701565609529057,-0.0026757630710501144,0.0,0.0099129165963979,0.2637311211174181,4.461872676422923,0,0.0,0.3168944444444444,118026,
reaction_time_instability_index__std,180000.0,0.18103389029975753,0.614335060911491,0.0,0.0,0.0,0.00063261390016285,0.4393415767122015,0.5031544337240327,16.378200186582852,0,0.0,0.31582777777777776,96343,
response_latency_mean__max,180000.0,163.4059057187881,245.6104551280325,0.0,0.0,0.0,55.68494506689723,782.1224318109059,782.1224318109059,782.1224318109059,0,0.0,0.17048888888888888,1806,
response_latency_mean__mean,180000.0,58.80353266657449,68.84005192915117,0.0,0.0,0.0,17.53312605333898,180.78921348938786,190.45461926299666,205.88027555776105,0,0.0,0.17928333333333332,105780,
response_latency_mean__min,180000.0,21.81807026825184,50.37883439307695,0.0,0.0,0.0,0.0,151.56938028,151.57478452,151.57478452,0,0.0,0.5148166666666667,852,
response_latency_mean__range,180000.0,141.5790844284754,252.3221654591125,0.0,0.0,0.0,37.96425143369514,781.1224318109059,781.1224318109059,781.1224318109059,0,0.0,0.3498611111111111,2744,
response_latency_mean__slope,180000.0,0.007258332722870709,0.2823446739465315,-1.4763754514678422,-0.7559045375604423,-0.181926914062578,0.0,0.14717829307789687,0.7921442132242222,4.4208590185985575,0,0.0,0.25742777777777776,128151,
response_latency_mean__std,180000.0,34.43960951884448,61.124764132797964,0.0,0.0,0.0,10.895498163306037,172.86511363316475,180.6401771937683,192.5038646577883,0,0.0,0.2559722222222222,112868,
speech_onset_delay__max,180000.0,137.01869826295516,110.99925539575098,0.0,0.0,0.0,156.03895330188658,283.16561130008046,283.16561130008046,283.16561130008046,0,0.0,0.16807777777777777,1504,
speech_onset_delay__mean,180000.0,45.91149367288425,44.91774617380389,0.0,0.0,0.0,55.409303215692105,151.56938028000005,151.57478452000004,173.5388208338795,0,0.0,0.1787277777777778,105989,
speech_onset_delay__min,180000.0,15.756796621720733,45.443494473199884,0.0,0.0,0.0,0.0,151.56938028,151.57478452,151.57478452,0,0.0,0.6811166666666667,490,
speech_onset_delay__range,180000.0,121.24473525379118,118.4591827204867,0.0,0.0,0.0,153.80416679094327,283.16561130008046,283.16561130008046,283.16561130008046,0,0.0,0.3372777777777778,2282,
speech_onset_delay__slope,180000.0,0.01998385822706075,0.6499723683758574,-4.536866379299057,-1.8213799206958945,-0.32097717492090283,0.0,0.3498449249763014,2.4352902089050628,8.620463035516934,0,0.0,0.2584444444444444,127938,
speech_onset_delay__std,180000.0,28.12330065970511,27.53899155832748,0.0,0.0,0.0,43.81806433500123,60.01848062782318,63.661783068795096,73.3148566628655,0,0.0,0.25687777777777776,113007,
